bench/sim_c1.gds DL
, comp_id: 5, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 10011, sub_comp_id: 5,num_vertices(sg) 7, obj_value: 1
, comp_id: 10021, sub_comp_id: 2,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 10184, sub_comp_id: 0,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 10491, sub_comp_id: 0,num_vertices(sg) 18, obj_value: 0.2
, comp_id: 10797, sub_comp_id: 5,num_vertices(sg) 7, obj_value: 1
, comp_id: 10816, sub_comp_id: 6,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 11064, sub_comp_id: 0,num_vertices(sg) 8, obj_value: 1
, comp_id: 11112, sub_comp_id: 3,num_vertices(sg) 30, obj_value: 0.1
, comp_id: 11112, sub_comp_id: 4,num_vertices(sg) 9, obj_value: 0.1
, comp_id: 11239, sub_comp_id: 4,num_vertices(sg) 24, obj_value: 1
, comp_id: 11312, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 11329, sub_comp_id: 0,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 11562, sub_comp_id: 1,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 11683, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 11864, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 11887, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 12058, sub_comp_id: 5,num_vertices(sg) 7, obj_value: 1
, comp_id: 12163, sub_comp_id: 1,num_vertices(sg) 14, obj_value: 0.1
, comp_id: 12190, sub_comp_id: 3,num_vertices(sg) 13, obj_value: 0.1
, comp_id: 12190, sub_comp_id: 11,num_vertices(sg) 14, obj_value: 1
, comp_id: 12225, sub_comp_id: 4,num_vertices(sg) 20, obj_value: 1
, comp_id: 12317, sub_comp_id: 0,num_vertices(sg) 11, obj_value: 0.1
, comp_id: 12375, sub_comp_id: 0,num_vertices(sg) 12, obj_value: 0.1
, comp_id: 12695, sub_comp_id: 5,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 12733, sub_comp_id: 1,num_vertices(sg) 10, obj_value: 0.1
, comp_id: 13012, sub_comp_id: 5,num_vertices(sg) 9, obj_value: 1
